# OpenSignals Text File Format. Version 1
# {"EC:1B:BD:62:D1:5E": {"position": 0, "device": "bitalino_rev", "device name": "EC:1B:BD:62:D1:5E", "device connection": "BTHEC:1B:BD:62:D1:5E", "sampling rate": 100, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-12-13", "time": "9:58:39.699", "channels": [1, 2], "sensor": ["EGGBIT", "EEGBITREV"], "label": ["A1", "A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
0	0	0	0	0	416	501	
1	0	0	0	0	415	455	
2	0	0	0	0	414	559	
3	0	0	0	0	414	779	
4	0	0	0	0	412	354	
5	0	0	0	0	412	474	
6	0	0	0	0	411	663	
7	0	0	0	0	409	568	
8	0	0	0	0	408	591	
9	0	0	0	0	408	667	
10	0	0	0	0	407	481	
11	0	0	0	0	406	572	
12	0	0	0	0	405	508	
13	0	0	0	0	404	402	
14	0	0	0	0	404	318	
15	0	0	0	0	403	474	
0	0	0	0	0	402	357	
1	0	0	0	0	401	464	
2	0	0	0	0	401	593	
3	0	0	0	0	400	459	
4	0	0	0	0	399	438	
5	0	0	0	0	399	483	
6	0	0	0	0	398	515	
7	0	0	0	0	397	288	
8	0	0	0	0	397	435	
9	0	0	0	0	396	414	
10	0	0	0	0	396	641	
11	0	0	0	0	395	543	
12	0	0	0	0	395	332	
13	0	0	0	0	394	519	
14	0	0	0	0	394	718	
15	0	0	0	0	393	675	
0	0	0	0	0	392	360	
1	0	0	0	0	392	771	
2	0	0	0	0	391	394	
3	0	0	0	0	391	524	
4	0	0	0	0	391	636	
5	0	0	0	0	390	461	
6	0	0	0	0	390	357	
7	0	0	0	0	389	533	
8	0	0	0	0	388	773	
9	0	0	0	0	388	480	
10	0	0	0	0	388	688	
11	0	0	0	0	387	416	
12	0	0	0	0	387	484	
13	0	0	0	0	387	502	
14	0	0	0	0	387	534	
15	0	0	0	0	386	563	
0	0	0	0	0	385	463	
1	0	0	0	0	385	260	
2	0	0	0	0	385	623	
3	0	0	0	0	385	396	
4	0	0	0	0	384	519	
5	0	0	0	0	384	331	
6	0	0	0	0	384	337	
7	0	0	0	0	384	478	
8	0	0	0	0	384	606	
9	0	0	0	0	383	367	
10	0	0	0	0	383	394	
11	0	0	0	0	383	513	
12	0	0	0	0	382	619	
13	0	0	0	0	382	343	
14	0	0	0	0	382	401	
15	0	0	0	0	381	533	
0	0	0	0	0	381	669	
1	0	0	0	0	380	668	
2	0	0	0	0	380	829	
3	0	0	0	0	380	528	
4	0	0	0	0	379	622	
5	0	0	0	0	379	761	
6	0	0	0	0	379	708	
7	0	0	0	0	379	327	
8	0	0	0	0	378	359	
9	0	0	0	0	378	771	
10	0	0	0	0	377	653	
11	0	0	0	0	377	560	
12	0	0	0	0	377	410	
13	0	0	0	0	376	658	
14	0	0	0	0	376	516	
15	0	0	0	0	376	636	
0	0	0	0	0	376	684	
1	0	0	0	0	376	899	
2	0	0	0	0	376	817	
3	0	0	0	0	375	734	
4	0	0	0	0	375	783	
5	0	0	0	0	375	624	
6	0	0	0	0	375	622	
7	0	0	0	0	374	643	
8	0	0	0	0	374	682	
9	0	0	0	0	374	667	
10	0	0	0	0	374	495	
11	0	0	0	0	374	795	
12	0	0	0	0	373	585	
13	0	0	0	0	373	635	
14	0	0	0	0	374	538	
15	0	0	0	0	373	647	
0	0	0	0	0	373	603	
1	0	0	0	0	373	549	
2	0	0	0	0	373	520	
3	0	0	0	0	373	567	
4	0	0	0	0	373	785	
5	0	0	0	0	373	457	
6	0	0	0	0	373	488	
7	0	0	0	0	373	690	
8	0	0	0	0	373	934	
9	0	0	0	0	373	442	
10	0	0	0	0	373	540	
11	0	0	0	0	372	609	
12	0	0	0	0	373	750	
13	0	0	0	0	372	700	
14	0	0	0	0	372	569	
15	0	0	0	0	372	522	
0	0	0	0	0	372	585	
1	0	0	0	0	373	792	
2	0	0	0	0	373	519	
3	0	0	0	0	372	414	
4	0	0	0	0	373	554	
5	0	0	0	0	373	643	
6	0	0	0	0	374	882	
7	0	0	0	0	373	620	
8	0	0	0	0	373	592	
9	0	0	0	0	373	488	
10	0	0	0	0	374	651	
11	0	0	0	0	373	681	
12	0	0	0	0	374	543	
13	0	0	0	0	374	417	
14	0	0	0	0	374	722	
15	0	0	0	0	374	464	
0	0	0	0	0	374	419	
1	0	0	0	0	374	523	
2	0	0	0	0	375	391	
3	0	0	0	0	375	534	
4	0	0	0	0	374	574	
5	0	0	0	0	375	697	
6	0	0	0	0	375	493	
7	0	0	0	0	375	360	
8	0	0	0	0	375	545	
9	0	0	0	0	374	493	
10	0	0	0	0	375	527	
11	0	0	0	0	374	500	
12	0	0	0	0	374	494	
13	0	0	0	0	374	649	
14	0	0	0	0	375	429	
15	0	0	0	0	374	506	
0	0	0	0	0	374	726	
1	0	0	0	0	374	507	
2	0	0	0	0	375	467	
3	0	0	0	0	374	402	
4	0	0	0	0	374	677	
5	0	0	0	0	374	553	
6	0	0	0	0	375	412	
7	0	0	0	0	374	492	
8	0	0	0	0	374	400	
9	0	0	0	0	374	626	
10	0	0	0	0	375	506	
11	0	0	0	0	375	444	
12	0	0	0	0	374	409	
13	0	0	0	0	374	454	
14	0	0	0	0	374	617	
15	0	0	0	0	375	389	
0	0	0	0	0	375	387	
1	0	0	0	0	375	440	
2	0	0	0	0	375	551	
3	0	0	0	0	375	372	
4	0	0	0	0	375	352	
5	0	0	0	0	375	483	
6	0	0	0	0	375	340	
7	0	0	0	0	375	220	
8	0	0	0	0	375	471	
9	0	0	0	0	375	488	
10	0	0	0	0	375	505	
11	0	0	0	0	375	641	
12	0	0	0	0	375	705	
13	0	0	0	0	375	724	
14	0	0	0	0	375	350	
15	0	0	0	0	375	287	
0	0	0	0	0	375	758	
1	0	0	0	0	375	568	
2	0	0	0	0	376	404	
3	0	0	0	0	375	495	
4	0	0	0	0	375	461	
5	0	0	0	0	376	808	
6	0	0	0	0	376	509	
7	0	0	0	0	375	332	
8	0	0	0	0	375	400	
9	0	0	0	0	375	483	
10	0	0	0	0	375	490	
11	0	0	0	0	375	316	
12	0	0	0	0	375	556	
13	0	0	0	0	375	507	
14	0	0	0	0	376	427	
